name_age,time,overall_place,sex_place,sex_div_place,div,net_time,city_state_country,state_country,country,city,city_country,ag_time,bq,date,marathon,midd,year
Ramiro Guillen (M37),2:24:36,55,NA,55 / 6,M35-39,NA,"Goleta, CA, USA",NA,NA,NA,NA,2:24:01,BQ,2019-06-22,Grandma's Marathon,42190622,2019
David Kiplagat (M35),2:25:02,56,NA,56 / 7,M35-39,NA,"Alberquerque, NM, USA",NA,NA,NA,NA,2:25:02,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Matt Kane (M29),2:25:17,57,NA,57 / 33,M25-29,NA,"Philadelphia, PA, USA",NA,NA,NA,NA,2:25:17,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Lucio Ramirez (M23),2:25:19,58,NA,58 / 6,M20-24,NA,"Alamosa, CO, USA",NA,NA,NA,NA,2:25:19,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Matthew Kruger (M31),2:25:23,59,NA,59 / 11,M30-34,NA,"University City, MO, USA",NA,NA,NA,NA,2:25:23,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Antonio Cardona Rodriguez (M22),2:25:27,60,NA,60 / 7,M20-24,NA,Coamo,NA,NA,NA,NA,2:25:22,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Luis Rivera Rodriguez (M22),2:25:27,61,NA,61 / 8,M20-24,NA,Aibonito,NA,NA,NA,NA,2:25:22,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Tim Thornburg (M30),2:25:38,62,NA,62 / 12,M30-34,NA,"Stevens Point, WI, USA",NA,NA,NA,NA,2:25:38,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Arturs Bareikis (M32),2:25:53,63,NA,63 / 13,M30-34,NA,"Crestwood, IL, USA",NA,NA,NA,NA,2:25:53,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Adrian Macdonald (M30),2:25:59,64,NA,64 / 14,M30-34,NA,"Fort Collins, CO, USA",NA,NA,NA,NA,2:25:59,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Josh Baden (M29),2:26:32,65,NA,65 / 34,M25-29,NA,"Lawrence, KS, USA",NA,NA,NA,NA,2:26:32,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Patrick Miller (M25),2:26:33,66,NA,66 / 35,M25-29,NA,"Howell, MI, USA",NA,NA,NA,NA,2:26:33,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Dylan Garritano (M26),2:26:34,67,NA,67 / 36,M25-29,NA,"Akron, OH, USA",NA,NA,NA,NA,2:26:34,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Micah Adams (M27),2:26:41,68,NA,68 / 37,M25-29,NA,"Pullman, WA, USA",NA,NA,NA,NA,2:26:41,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Kevin Horchler (M26),2:26:45,69,NA,69 / 38,M25-29,NA,"La Mirada, CA, USA",NA,NA,NA,NA,2:26:45,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Scott Foley (M30),2:26:46,70,NA,70 / 15,M30-34,NA,"Cheyenne, WY, USA",NA,NA,NA,NA,2:26:46,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Dan Froeschle (M29),2:26:47,71,NA,71 / 39,M25-29,NA,"Davenport, IA, USA",NA,NA,NA,NA,2:26:47,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Nicholas Mangan (M31),2:27:09,72,NA,72 / 16,M30-34,NA,"Oshkosh, WI, USA",NA,NA,NA,NA,2:27:09,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Hashem Zikry (M28),2:27:18,73,NA,73 / 40,M25-29,NA,"New York, NY, USA",NA,NA,NA,NA,2:27:18,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Sean Welleck (M28),2:27:21,74,NA,74 / 41,M25-29,NA,"Austin, TX, USA",NA,NA,NA,NA,2:27:21,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Cameron Rieger (M28),2:27:33,75,NA,75 / 42,M25-29,NA,"Chicago, IL, USA",NA,NA,NA,NA,2:27:33,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Grayson Hough (M27),2:27:46,76,NA,76 / 43,M25-29,NA,"Davis, CA, USA",NA,NA,NA,NA,2:27:46,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Zach Baker (M27),2:27:53,77,NA,77 / 44,M25-29,NA,"West Des Moines, IA, USA",NA,NA,NA,NA,2:27:53,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Stewart Harwell (M35),2:27:54,78,NA,78 / 8,M35-39,NA,"Redondo Beach, CA, USA",NA,NA,NA,NA,2:27:54,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Maxime Gonneville (M34),2:28:33,80,NA,79 / 17,M30-34,NA,"Qu Bec, QC, Canada",NA,NA,NA,NA,2:28:33,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Shane Young (M33),2:28:58,81,NA,80 / 18,M30-34,NA,"San Francisco, CA, USA",NA,NA,NA,NA,2:28:58,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Samuel Montclair (M28),2:29:01,82,NA,81 / 45,M25-29,NA,"North Haven, CT, USA",NA,NA,NA,NA,2:29:01,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Jason Karbelk (M32),2:29:06,83,NA,82 / 19,M30-34,NA,"San Francisco, CA, USA",NA,NA,NA,NA,2:29:06,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Zane Grabau (M30),2:29:07,84,NA,83 / 20,M30-34,NA,"Gainesville, FL, USA",NA,NA,NA,NA,2:29:07,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Ryan Normand (M23),2:29:13,85,NA,84 / 9,M20-24,NA,"Pflugerville, TX, USA",NA,NA,NA,NA,2:29:13,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Luis Porto (M24),2:29:21,86,NA,85 / 10,M20-24,NA,"New York, NY, USA",NA,NA,NA,NA,2:29:21,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Scott Lankford (M35),2:29:27,87,NA,86 / 9,M35-39,NA,"Simi Valley, CA, USA",NA,NA,NA,NA,2:29:27,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Teage O'Connor (M35),2:29:31,88,NA,87 / 10,M35-39,NA,"Burlington, VT, USA",NA,NA,NA,NA,2:29:31,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Matthew Helm (M32),2:29:38,89,NA,88 / 21,M30-34,NA,"Fort Wayne, IN, USA",NA,NA,NA,NA,2:29:38,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Chad Maloy (M26),2:29:44,90,NA,89 / 46,M25-29,NA,"Cary, NC, USA",NA,NA,NA,NA,2:29:44,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Joseph Skurski (M28),2:29:48,91,NA,90 / 47,M25-29,NA,"Iowa City, IA, USA",NA,NA,NA,NA,2:29:48,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Justin Henry (M35),2:29:58,92,NA,91 / 11,M35-39,NA,"Castle Rock, CO, USA",NA,NA,NA,NA,2:29:58,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Nick Welch (M31),2:30:14,93,NA,92 / 22,M30-34,NA,"Seattle, WA, USA",NA,NA,NA,NA,2:30:14,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Colby-Wayne Mehmen (M25),2:30:26,94,NA,93 / 48,M25-29,NA,"Princeton, TX, USA",NA,NA,NA,NA,2:30:26,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Cory Logsdon (M31),2:30:31,95,NA,94 / 23,M30-34,NA,"Omaha, NE, USA",NA,NA,NA,NA,2:30:31,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Benjamin Heck (M27),2:30:42,96,NA,95 / 49,M25-29,NA,"San Carlos, CA, USA",NA,NA,NA,NA,2:30:42,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Nolan Border (M26),2:30:47,97,NA,96 / 50,M25-29,NA,"Omaha, NE, USA",NA,NA,NA,NA,2:30:47,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Peter Falcon (M29),2:30:52,98,NA,97 / 51,M25-29,NA,"Omaha, NE, USA",NA,NA,NA,NA,2:30:52,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Christian Leitner (M25),2:31:05,99,NA,98 / 52,M25-29,NA,"Red Wing, MN, USA",NA,NA,NA,NA,2:31:05,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Elisha Barno (M33),2:31:17,100,NA,99 / 24,M30-34,NA,"Santa Fe, NM, USA",NA,NA,NA,NA,2:31:17,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Jacob Gallagher (M24),2:31:18,101,NA,100 / 11,M20-24,NA,"Mankato, MN, USA",NA,NA,NA,NA,2:31:18,BQ,2019-06-22,Grandma's Marathon,42190622,2019
Elisha Barno (M32),2:10:06,1,NA,1 / 1,M30-34,NA,"Santa Fe, NM, USA",NA,NA,NA,NA,2:10:06,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Birhanu Dare Kemal (M31),2:12:21,2,NA,2 / 2,M30-34,NA,"New York, NY, USA",NA,NA,NA,NA,2:12:21,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Rodgers Gesabwa (M30),2:13:23,3,NA,3 / 3,M30-34,NA,Guadalupe,NA,NA,NA,NA,2:13:23,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Nico Montanez (M24),2:14:27,4,NA,4 / 1,M20-24,NA,"Tucson, AZ, USA",NA,NA,NA,NA,2:14:27,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Teklu Deneke (M38),2:14:47,5,NA,5 / 1,M35-39,NA,"Flagstaff, AZ, USA",NA,NA,NA,NA,2:13:34,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Dominic Korir (M25),2:16:26,6,NA,6 / 1,M25-29,NA,"Corcoran, MN, USA",NA,NA,NA,NA,2:16:26,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Joseph Whelan (M27),2:16:28,7,NA,7 / 2,M25-29,NA,"Spring Branch, TX, USA",NA,NA,NA,NA,2:16:28,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Daniel Lennon (M23),2:17:33,8,NA,8 / 2,M20-24,NA,"Morrisonville, NY, USA",NA,NA,NA,NA,2:17:33,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Nick Caprario (M29),2:18:01,9,NA,9 / 3,M25-29,NA,"Kcmo, MO, USA",NA,NA,NA,NA,2:18:01,BQ,2018-06-16,Grandma's Marathon,42180616,2018
John Deivis Tello Zuniga (M32),2:18:32,10,NA,10 / 4,M30-34,NA,Bogot,NA,NA,NA,NA,2:18:32,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Adam Dalton (M24),2:18:52,11,NA,11 / 3,M20-24,NA,"Salt Lake City, UT, USA",NA,NA,NA,NA,2:18:52,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Tyler Jermann (M25),2:18:59,12,NA,12 / 4,M25-29,NA,"St Paul, MN, USA",NA,NA,NA,NA,2:18:59,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Ryan Miller (M26),2:19:17,13,NA,13 / 5,M25-29,NA,"Midland, TX, USA",NA,NA,NA,NA,2:19:17,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Tanner Fruit (M29),2:19:52,14,NA,14 / 6,M25-29,NA,"Colorado Springs, CO, USA",NA,NA,NA,NA,2:19:52,BQ,2018-06-16,Grandma's Marathon,42180616,2018
William Mutai (M34),2:20:03,15,NA,15 / 5,M30-34,NA,Kapsabet,NA,NA,NA,NA,2:20:03,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Trevor Zimak (M34),2:20:04,16,NA,16 / 6,M30-34,NA,"Thunder Bay, ON, Canada",NA,NA,NA,NA,2:20:04,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Betram Keter (M30),2:20:11,17,NA,17 / 7,M30-34,NA,"Chapel Hill, NC, USA",NA,NA,NA,NA,2:20:11,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Kevin Pool (M35),2:20:15,18,NA,18 / 2,M35-39,NA,"Napa, CA, USA",NA,NA,NA,NA,2:20:15,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Joseph Moore (M34),2:20:37,19,NA,19 / 8,M30-34,NA,"Manhattan, KS, USA",NA,NA,NA,NA,2:20:37,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Alex Taylor (M38),2:20:57,20,NA,20 / 3,M35-39,NA,"Lincoln, MA, USA",NA,NA,NA,NA,2:19:40,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Jesse Davis (M36),2:21:36,21,NA,21 / 4,M35-39,NA,"Indianapolis, IN, USA",NA,NA,NA,NA,2:21:27,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Brett Lustgarten (M28),2:21:44,22,NA,22 / 7,M25-29,NA,"Carol Stream, IL, USA",NA,NA,NA,NA,2:21:44,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Damon King (M28),2:22:07,23,NA,23 / 8,M25-29,NA,"Chicago, IL, USA",NA,NA,NA,NA,2:22:07,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Fernando Cervantes (M27),2:22:31,24,NA,24 / 9,M25-29,NA,Silao,NA,NA,NA,NA,2:22:31,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Brian Harvey (M31),2:22:40,25,NA,25 / 9,M30-34,NA,"Cambridge, MA, USA",NA,NA,NA,NA,2:22:40,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Christopher Kipyego (M44),2:22:56,26,NA,26 / 1,M40-44,NA,Zacatecas,NA,NA,NA,NA,2:14:54,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Matthew Dewald (M35),2:23:29,27,NA,27 / 5,M35-39,NA,"Dakota Dunes, SD, USA",NA,NA,NA,NA,2:23:29,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Josh Baden (M28),2:23:44,28,NA,28 / 10,M25-29,NA,"Lawrence, KS, USA",NA,NA,NA,NA,2:23:44,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Brett Guemmer (M29),2:24:43,30,NA,29 / 11,M25-29,NA,"Kcmo, MO, USA",NA,NA,NA,NA,2:24:43,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Griffin Humphreys (M25),2:24:55,31,NA,30 / 12,M25-29,NA,"Beaverton, OR, USA",NA,NA,NA,NA,2:24:55,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Nick Jamnick (M29),2:25:54,32,NA,31 / 13,M25-29,NA,West Footscray,NA,NA,NA,NA,2:25:54,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Cole Decker (M25),2:26:36,33,NA,32 / 14,M25-29,NA,"Richfield, MN, USA",NA,NA,NA,NA,2:26:36,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Mike Deren (M30),2:27:30,34,NA,33 / 10,M30-34,NA,"Louisville, KY, USA",NA,NA,NA,NA,2:27:30,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Reid Hawkins (M22),2:27:43,35,NA,34 / 4,M20-24,NA,"Fargo, ND, USA",NA,NA,NA,NA,2:27:38,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Joe Viavattine (M23),2:28:09,36,NA,35 / 5,M20-24,NA,"Minneapolis, MN, USA",NA,NA,NA,NA,2:28:09,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Michael Cox (M23),2:28:30,37,NA,36 / 6,M20-24,NA,"Pinckney, MI, USA",NA,NA,NA,NA,2:28:30,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Vasili Kariolis (M29),2:28:55,38,NA,37 / 15,M25-29,NA,"Boston, MA, USA",NA,NA,NA,NA,2:28:55,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Nick Nygaard (M27),2:29:04,39,NA,38 / 16,M25-29,NA,"Duluth, MN, USA",NA,NA,NA,NA,2:29:04,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Jacob Gallagher (M23),2:29:24,40,NA,39 / 7,M20-24,NA,"Lisbon, ND, USA",NA,NA,NA,NA,2:29:24,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Dan Greeno (M30),2:29:45,41,NA,40 / 11,M30-34,NA,"Richfield, MN, USA",NA,NA,NA,NA,2:29:45,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Tony Hoff (M33),2:29:51,42,NA,41 / 12,M30-34,NA,"Duluth, MN, USA",NA,NA,NA,NA,2:29:51,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Ryan Dostal (M28),2:29:54,43,NA,42 / 17,M25-29,NA,"Manhattan, KS, USA",NA,NA,NA,NA,2:29:54,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Blake Whalen (M22),2:29:55,44,NA,43 / 8,M20-24,NA,"Fort Dodge, IA, USA",NA,NA,NA,NA,2:29:50,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Ashish Patel (M36),2:30:07,45,NA,44 / 6,M35-39,NA,"Austin, TX, USA",NA,NA,NA,NA,2:29:57,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Justin Goetz (M36),2:30:10,46,NA,45 / 7,M35-39,NA,"Marshfield, WI, USA",NA,NA,NA,NA,2:30:00,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Michael Rathje (M28),2:30:36,48,NA,46 / 18,M25-29,NA,"Omaha, NE, USA",NA,NA,NA,NA,2:30:36,BQ,2018-06-16,Grandma's Marathon,42180616,2018
George Kiplagat (M31),2:30:59,49,NA,47 / 13,M30-34,NA,"Colorado Springs, CO, USA",NA,NA,NA,NA,2:30:59,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Zebulon Hanley (M27),2:31:08,50,NA,48 / 19,M25-29,NA,"San Antonio, TX, USA",NA,NA,NA,NA,2:31:08,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Reed Payne (M24),2:31:29,51,NA,49 / 9,M20-24,NA,"Charlotte, NC, USA",NA,NA,NA,NA,2:31:29,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Zane Grabau (M29),2:32:39,52,NA,50 / 20,M25-29,NA,"Gainesville, FL, USA",NA,NA,NA,NA,2:32:39,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Mark Greene (M27),2:32:47,53,NA,51 / 21,M25-29,NA,"San Antonio, TX, USA",NA,NA,NA,NA,2:32:47,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Chad Crockford (M36),2:33:15,54,NA,52 / 8,M35-39,NA,"Charlotte, NC, USA",NA,NA,NA,NA,2:33:05,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Tim Hardy (M43),2:33:19,55,NA,53 / 2,M40-44,NA,"North Mankato, MN, USA",NA,NA,NA,NA,2:25:56,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Kyle Brady (M29),2:33:21,56,NA,54 / 22,M25-29,NA,"Warrenville, IL, USA",NA,NA,NA,NA,2:33:21,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Kyle Larson (M28),2:33:21,57,NA,55 / 23,M25-29,NA,"Chicago, IL, USA",NA,NA,NA,NA,2:33:21,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Robert Wiegand (M40),2:33:57,59,NA,56 / 3,M40-44,NA,"Chicago, IL, USA",NA,NA,NA,NA,2:30:14,BQ,2018-06-16,Grandma's Marathon,42180616,2018
John Eric Ashton (M50),2:34:32,61,NA,57 / 1,M50-54,NA,"Columbia, SC, USA",NA,NA,NA,NA,2:18:24,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Nick Bowerman (M35),2:35:05,62,NA,58 / 9,M35-39,NA,"Dubuque, IA, USA",NA,NA,NA,NA,2:35:05,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Peter Tollefson (M37),2:35:22,64,NA,59 / 10,M35-39,NA,"Minneapolis, MN, USA",NA,NA,NA,NA,2:34:44,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Bryce De Venecia (M23),2:35:25,65,NA,60 / 10,M20-24,NA,"Madison, WI, USA",NA,NA,NA,NA,2:35:25,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Daniel Bretscher (M34),2:35:25,66,NA,61 / 14,M30-34,NA,"Northfield, MN, USA",NA,NA,NA,NA,2:35:25,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Derek Delancey (M39),2:35:57,67,NA,62 / 11,M35-39,NA,"Gilbert, AZ, USA",NA,NA,NA,NA,2:33:27,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Ryan Schafbuch (M30),2:35:58,68,NA,63 / 15,M30-34,NA,"Lafayette, IN, USA",NA,NA,NA,NA,2:35:58,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Marshall Reed (M32),2:36:23,70,NA,64 / 16,M30-34,NA,"Springfield, MO, USA",NA,NA,NA,NA,2:36:23,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Michael Glaser (M24),2:36:28,71,NA,65 / 11,M20-24,NA,"Wesley Chapel, FL, USA",NA,NA,NA,NA,2:36:28,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Scott Allen (M31),2:36:43,72,NA,66 / 17,M30-34,NA,"Milwaukee, WI, USA",NA,NA,NA,NA,2:36:43,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Austen Davenport (M32),2:37:05,73,NA,67 / 18,M30-34,NA,"Columbia City, IN, USA",NA,NA,NA,NA,2:37:05,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Emisael Favela (M41),2:37:18,74,NA,68 / 4,M40-44,NA,"Berwyn, IL, USA",NA,NA,NA,NA,2:32:15,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Dan Laplante (M34),2:37:19,75,NA,69 / 19,M30-34,NA,"Duluth, MN, USA",NA,NA,NA,NA,2:37:19,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Brian Anderson (M36),2:37:22,76,NA,70 / 12,M35-39,NA,"Osakis, MN, USA",NA,NA,NA,NA,2:37:12,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Jeff Lanners (M34),2:37:52,79,NA,71 / 20,M30-34,NA,"South St Paul, MN, USA",NA,NA,NA,NA,2:37:52,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Brett Morley (M26),2:37:55,80,NA,72 / 24,M25-29,NA,"Greenville, SC, USA",NA,NA,NA,NA,2:37:55,BQ,2018-06-16,Grandma's Marathon,42180616,2018
John Boyd (M30),2:38:04,81,NA,73 / 21,M30-34,NA,"Ste. Genevieve, MO, USA",NA,NA,NA,NA,2:38:04,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Matthew Williams (M31),2:38:49,83,NA,74 / 22,M30-34,NA,"Colorado Springs, CO, USA",NA,NA,NA,NA,2:38:49,BQ,2018-06-16,Grandma's Marathon,42180616,2018
John Cleary (M20),2:39:01,84,NA,75 / 12,M20-24,NA,"Omaha, NE, USA",NA,NA,NA,NA,2:37:01,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Brandon Kotek (M30),2:39:36,87,NA,76 / 23,M30-34,NA,"St Paul, MN, USA",NA,NA,NA,NA,2:39:36,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Colin Meyer (M32),2:39:47,88,NA,77 / 24,M30-34,NA,"San Antonio, TX, USA",NA,NA,NA,NA,2:39:47,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Eric Crawford (M36),2:39:57,89,NA,78 / 13,M35-39,NA,"Omaha, NE, USA",NA,NA,NA,NA,2:39:47,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Samuel Stiff (M25),2:40:01,90,NA,79 / 25,M25-29,NA,"Afton, MN, USA",NA,NA,NA,NA,2:40:01,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Eddie Walters (M25),2:40:10,91,NA,80 / 26,M25-29,NA,"Lincoln, NE, USA",NA,NA,NA,NA,2:40:10,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Hernan Rozemberg (M45),2:40:16,92,NA,81 / 1,M45-49,NA,"San Antonio, TX, USA",NA,NA,NA,NA,2:29:58,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Sean Gallagher (M36),2:40:21,93,NA,82 / 14,M35-39,NA,"St Petersburg, FL, USA",NA,NA,NA,NA,2:40:11,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Scott Burger (M27),2:40:41,94,NA,83 / 27,M25-29,NA,"Westborough, MA, USA",NA,NA,NA,NA,2:40:41,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Kyle Genteman (M25),2:41:06,95,NA,84 / 28,M25-29,NA,"Minneapolis, MN, USA",NA,NA,NA,NA,2:41:06,BQ,2018-06-16,Grandma's Marathon,42180616,2018
David Hyopponen (M38),2:41:27,96,NA,85 / 15,M35-39,NA,"Duluth, MN, USA",NA,NA,NA,NA,2:39:59,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Austin Bauer (M26),2:41:39,98,NA,86 / 29,M25-29,NA,"Northfield, MN, USA",NA,NA,NA,NA,2:41:39,BQ,2018-06-16,Grandma's Marathon,42180616,2018
John Subialka (M26),2:41:43,99,NA,87 / 30,M25-29,NA,"Maple Grove, MN, USA",NA,NA,NA,NA,2:41:43,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Andrew Fritz (M22),2:41:44,100,NA,88 / 13,M20-24,NA,"North Mankato, MN, USA",NA,NA,NA,NA,2:41:39,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Gerad Mead (M38),2:41:47,101,NA,89 / 16,M35-39,NA,"Minneapolis, MN, USA",NA,NA,NA,NA,2:40:19,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Greg Englehart (M26),2:41:48,103,NA,90 / 31,M25-29,NA,"Somerville, MA, USA",NA,NA,NA,NA,2:41:48,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Joseph Keenan (M38),2:41:49,104,NA,91 / 17,M35-39,NA,"St Paul, MN, USA",NA,NA,NA,NA,2:40:21,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Josiah Belzer (M28),2:41:53,105,NA,92 / 32,M25-29,NA,"Dayton, OH, USA",NA,NA,NA,NA,2:41:53,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Ben Kadlec (M35),2:42:09,108,NA,93 / 18,M35-39,NA,"Boulder, CO, USA",NA,NA,NA,NA,2:42:09,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Roy Gilb (M26),2:42:11,109,NA,94 / 33,M25-29,NA,"Richmond, VA, USA",NA,NA,NA,NA,2:42:11,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Jonathan Bishard (M44),2:42:19,110,NA,95 / 5,M40-44,NA,"Kansas City, MO, USA",NA,NA,NA,NA,2:33:12,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Nate Hoffman (M35),2:42:35,112,NA,96 / 19,M35-39,NA,"South Haven, MN, USA",NA,NA,NA,NA,2:42:35,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Brent Roeger (M46),2:42:43,113,NA,97 / 2,M45-49,NA,"Minneapolis, MN, USA",NA,NA,NA,NA,2:30:58,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Benjamin Drexler (M30),2:42:46,114,NA,98 / 25,M30-34,NA,"St Louis Park, MN, USA",NA,NA,NA,NA,2:42:46,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Marcos Santos Melchor (M29),2:42:52,115,NA,99 / 34,M25-29,NA,"Northfield, MN, USA",NA,NA,NA,NA,2:42:52,BQ,2018-06-16,Grandma's Marathon,42180616,2018
Andemariam Hagos (M38),2:42:57,117,NA,100 / 20,M35-39,NA,"Rochester, MN, USA",NA,NA,NA,NA,2:41:29,BQ,2018-06-16,Grandma's Marathon,42180616,2018
