activity_id,shoes,device,suffer,vaporfly
549792844,Brooks Launch\n(519.0 mi),Garmin Forerunner 620,\xe2\x80\x94,0
216187665,\xe2\x80\x94,Garmin Forerunner 305,\xe2\x80\x94,0
809482899,\xe2\x80\x94,\xe2\x80\x94,\xe2\x80\x94,0
132835166,Saucony Type A5\n(270.1 mi),Garmin Forerunner 220,\xe2\x80\x94,0
555411057,"Saucony Mirage 5\n(7,473.0 mi)",Garmin Forerunner 225,\xe2\x80\x94,0
293429733,\xe2\x80\x94,Garmin Forerunner 110,\xe2\x80\x94,0
401566443,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
555675053,Brooks Adrenaline GTS\n(278.4 mi),Garmin f\xc4\x93nix 3,\xe2\x80\x94,0
412650607,\xe2\x80\x94,Garmin Forerunner 910XT,\xe2\x80\x94,0
504052394,\xe2\x80\x94,Garmin Forerunner 920XT,\xe2\x80\x94,0
289839953,\xe2\x80\x94,TomTom,\xe2\x80\x94,0
289276046,HOKA ONE ONE Clifton\n(337.6 mi),Garmin f\xc4\x93nix 3,327,0
207015221,\xe2\x80\x94,Suunto Ambit2 S,\xe2\x80\x94,0
555779505,adidas Adizero Ace 7\n(206.1 mi),GPX,\xe2\x80\x94,0
401230977,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
424717089,\xe2\x80\x94,Garmin Forerunner 920XT,658,0
289296159,Mizuno Wave 18\n(463.1 mi),Garmin Forerunner 620,\xe2\x80\x94,0
739794592,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
215029394,New Balance Fresh Foam 980 V1 AW14 Black/Green\n(440.7 mi),Garmin Forerunner 310XT,\xe2\x80\x94,0
404571951,"Salomon S-Lab Sense 4 Ultra\n(2,615.1 mi)",Garmin f\xc4\x93nix 3,231,0
739801291,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
134511290,"No name\n(6,274.0 mi)",Garmin Forerunner 305,\xe2\x80\x94,0
280027818,\xe2\x80\x94,Garmin Forerunner 405,\xe2\x80\x94,0
555654400,\xe2\x80\x94,Strava Android App,\xe2\x80\x94,0
993489584,\xe2\x80\x94,Garmin Forerunner 620,\xe2\x80\x94,0
549423427,\xe2\x80\x94,Garmin Forerunner 220,\xe2\x80\x94,0
549432978,Saucony kinvara 7\n(333.5 mi),Garmin Forerunner 920XT,\xe2\x80\x94,0
289366612,\xe2\x80\x94,Garmin Forerunner 920XT,\xe2\x80\x94,0
555797763,\xe2\x80\x94,Garmin Forerunner 610,\xe2\x80\x94,0
206837524,\xe2\x80\x94,Garmin Forerunner 610,\xe2\x80\x94,0
424721769,adidas BOSTON BOOST\n(704.3 mi),Garmin Forerunner 220,\xe2\x80\x94,0
550771007,ASICS Gel Pursue 2\n(506.7 mi),Suunto Ambit2,\xe2\x80\x94,0
200497324,\xe2\x80\x94,Garmin Forerunner 910XT,\xe2\x80\x94,0
293269857,ASICS nimbus 16\n(552.5 mi),Garmin Forerunner 610,343,0
